scenario,run,species,latin,group,species_order,indicator,value
SSP1-2.6,18,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32658737283951
SSP1-2.6,19,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32675546790123
SSP1-2.6,20,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32316737037037
SSP1-2.6,21,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32428829753086
SSP1-2.6,22,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32677164691358
SSP1-2.6,23,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32972165802469
SSP1-2.6,24,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32446955679012
SSP1-2.6,25,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32905449876543
SSP1-2.6,26,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32588663580247
SSP1-2.6,27,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32538754691358
SSP1-2.6,28,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3279124617284
SSP1-2.6,29,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32456396049383
SSP1-2.6,30,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32814953703704
SSP1-2.6,31,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32266263580247
SSP1-2.6,32,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32518804320988
SSP1-2.6,33,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32534569506173
SSP1-2.6,34,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32637149382716
SSP1-2.6,35,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32296234320988
SSP1-2.6,36,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32578004938272
SSP1-2.6,37,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.31891530123457
SSP1-2.6,38,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32505790740741
SSP1-2.6,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32209402592593
SSP1-2.6,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32582570246914
SSP1-2.6,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32829183333333
SSP1-2.6,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32300889753086
SSP1-2.6,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32327304567901
SSP1-2.6,44,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32495875555556
SSP1-2.6,45,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32640336790123
SSP1-2.6,46,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32603941851852
SSP1-2.6,47,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32628701111111
SSP1-2.6,48,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32133105432099
SSP1-2.6,49,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3275793037037
SSP1-2.6,50,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32624507777778
SSP1-2.6,51,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32465534320988
SSP1-2.6,52,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32940953333333
SSP1-2.6,53,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33379942469136
SSP1-2.6,54,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32379599259259
SSP1-2.6,55,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32600761481482
SSP1-2.6,56,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32448961975309
SSP1-2.6,57,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32774956666667
SSP1-2.6,58,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32363367283951
SSP1-2.6,59,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3255954308642
SSP1-2.6,60,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32783813580247
SSP1-2.6,61,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32434912592593
SSP1-2.6,62,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.326416
SSP1-2.6,63,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32889454444444
SSP1-2.6,64,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32842617037037
SSP1-2.6,65,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3222350037037
SSP1-2.6,66,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32760023827161
SSP1-2.6,67,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32380323950617
SSP1-2.6,68,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33048102345679
SSP1-2.6,69,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33072809259259
SSP1-2.6,70,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32519127283951
SSP1-2.6,71,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33021444567901
SSP1-2.6,72,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32914057530864
SSP1-2.6,73,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32451436049383
SSP1-2.6,74,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32392503580247
SSP1-2.6,75,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32494277777778
SSP1-2.6,76,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32470411111111
SSP1-2.6,77,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3304190691358
SSP1-2.6,78,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32720683209877
SSP1-2.6,79,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32823740123457
SSP1-2.6,80,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3265377308642
SSP1-2.6,81,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3267309691358
SSP1-2.6,82,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32172262469136
SSP1-2.6,83,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32581264691358
SSP1-2.6,84,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33010422716049
SSP1-2.6,85,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32463772839506
SSP1-2.6,86,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32331730493827
SSP1-2.6,87,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32244851111111
SSP1-2.6,88,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3304163654321
SSP1-2.6,89,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32836459012346
SSP1-2.6,90,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3324162691358
SSP1-2.6,91,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32139399382716
SSP1-2.6,92,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.33081670493827
SSP1-2.6,93,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32304061111111
SSP1-2.6,94,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32526117654321
SSP1-2.6,95,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32717881111111
SSP1-2.6,96,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32553843333333
SSP1-2.6,97,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.3232806962963
SSP1-2.6,98,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32720477037037
SSP1-2.6,99,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32570682716049
SSP1-2.6,100,EngraulisJaponicus,Engraulis japonicus,Prey,1,mean_tl,2.32919724814815
SSP1-2.6,1,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08668852469136
SSP1-2.6,2,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0754344
SSP1-2.6,3,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07910718888889
SSP1-2.6,4,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08702370493827
SSP1-2.6,5,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07796405308642
SSP1-2.6,6,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08791890617284
SSP1-2.6,7,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07891211851852
SSP1-2.6,8,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08687296666667
SSP1-2.6,9,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08890053333333
SSP1-2.6,10,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07730243580247
SSP1-2.6,11,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08505744197531
SSP1-2.6,12,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0795331654321
SSP1-2.6,13,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08968370123457
SSP1-2.6,14,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08183704938272
SSP1-2.6,15,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07846782962963
SSP1-2.6,16,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08393360246914
SSP1-2.6,17,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08826676790123
SSP1-2.6,18,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08593714691358
SSP1-2.6,19,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08450735555556
SSP1-2.6,20,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07961598765432
SSP1-2.6,21,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08691401111111
SSP1-2.6,22,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08049477407407
SSP1-2.6,23,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08202739753086
SSP1-2.6,24,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08110683703704
SSP1-2.6,25,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0804003
SSP1-2.6,26,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08794932469136
SSP1-2.6,27,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08144668765432
SSP1-2.6,28,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08266208271605
SSP1-2.6,29,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08442285061728
SSP1-2.6,30,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08706097407407
SSP1-2.6,31,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07953409753086
SSP1-2.6,32,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07954544074074
SSP1-2.6,33,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07956097283951
SSP1-2.6,34,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08175026790123
SSP1-2.6,35,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0841502691358
SSP1-2.6,36,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08600108271605
SSP1-2.6,37,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07505951234568
SSP1-2.6,38,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08102509012346
SSP1-2.6,39,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08578140987654
SSP1-2.6,40,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07927644938272
SSP1-2.6,41,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08697017283951
SSP1-2.6,42,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07605190740741
SSP1-2.6,43,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08309956296296
SSP1-2.6,44,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08176862345679
SSP1-2.6,45,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08224792222222
SSP1-2.6,46,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07898014691358
SSP1-2.6,47,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07999164074074
SSP1-2.6,48,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08748997530864
SSP1-2.6,49,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08224230246914
SSP1-2.6,50,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08441876790123
SSP1-2.6,51,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08029188641975
SSP1-2.6,52,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08582712839506
SSP1-2.6,53,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08231388395062
SSP1-2.6,54,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08147163827161
SSP1-2.6,55,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07987011111111
SSP1-2.6,56,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08576122592593
SSP1-2.6,57,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08142661851852
SSP1-2.6,58,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0814551
SSP1-2.6,59,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08527755061728
SSP1-2.6,60,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08418938888889
SSP1-2.6,61,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08653844320988
SSP1-2.6,62,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08039573827161
SSP1-2.6,63,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08126000864198
SSP1-2.6,64,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08113647654321
SSP1-2.6,65,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07900393580247
SSP1-2.6,66,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08420964320988
SSP1-2.6,67,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08177684938272
SSP1-2.6,68,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08568589135802
SSP1-2.6,69,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0868040308642
SSP1-2.6,70,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08386709506173
SSP1-2.6,71,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08658998765432
SSP1-2.6,72,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08440380617284
SSP1-2.6,73,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08038474444444
SSP1-2.6,74,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08653007901235
SSP1-2.6,75,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08043765432099
SSP1-2.6,76,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08441975802469
SSP1-2.6,77,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08322485802469
SSP1-2.6,78,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08147154938272
SSP1-2.6,79,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08436590493827
SSP1-2.6,80,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08181268271605
SSP1-2.6,81,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07960011851852
SSP1-2.6,82,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08049328641975
SSP1-2.6,83,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08148459876543
SSP1-2.6,84,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08381310987654
SSP1-2.6,85,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.0847562308642
SSP1-2.6,86,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08638798148148
SSP1-2.6,87,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08791324197531
SSP1-2.6,88,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08318123703704
SSP1-2.6,89,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08506192592593
SSP1-2.6,90,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07537838641975
SSP1-2.6,91,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08168418271605
SSP1-2.6,92,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08153470617284
SSP1-2.6,93,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07828882962963
SSP1-2.6,94,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07631209753086
SSP1-2.6,95,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08304738518519
SSP1-2.6,96,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08001563703704
SSP1-2.6,97,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08122124074074
SSP1-2.6,98,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.07950387654321
SSP1-2.6,99,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08702199382716
SSP1-2.6,100,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,mean_tl,3.08077914320988
SSP1-2.6,1,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78037803580247
SSP1-2.6,2,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78409955679012
SSP1-2.6,3,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.77848484320988
SSP1-2.6,4,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78768150123457
SSP1-2.6,5,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78812989135803
SSP1-2.6,6,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78659683580247
SSP1-2.6,7,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78061557407407
SSP1-2.6,8,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78152468148148
SSP1-2.6,9,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78941431728395
SSP1-2.6,10,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78154257283951
SSP1-2.6,11,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78279998395062
SSP1-2.6,12,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78518324567901
SSP1-2.6,13,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78183419259259
SSP1-2.6,14,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.7799130345679
SSP1-2.6,15,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.77926521975309
SSP1-2.6,16,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78489534567901
SSP1-2.6,17,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.7896943617284
SSP1-2.6,18,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78562391234568
SSP1-2.6,19,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78291174814815
SSP1-2.6,20,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78303606790123
SSP1-2.6,21,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78157
SSP1-2.6,22,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.7812859037037
SSP1-2.6,23,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78640170987654
SSP1-2.6,24,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78627695432099
SSP1-2.6,25,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78692603209877
SSP1-2.6,26,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78765486790123
SSP1-2.6,27,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78670605061728
SSP1-2.6,28,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78278958148148
SSP1-2.6,29,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78594024074074
SSP1-2.6,30,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.7877543308642
SSP1-2.6,31,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78255435432099
SSP1-2.6,32,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.78522182592593
SSP1-2.6,33,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,mean_tl,2.77856126296296
