scenario,run,group,value,indicator
SSP1-2.6,89,Prey,123499.977271605,yield
SSP1-2.6,90,Prey,124314.51282716,yield
SSP1-2.6,91,Prey,127463.483024691,yield
SSP1-2.6,92,Prey,127648.317469136,yield
SSP1-2.6,93,Prey,128764.521098765,yield
SSP1-2.6,94,Prey,124677.630197531,yield
SSP1-2.6,95,Prey,124457.603320988,yield
SSP1-2.6,96,Prey,137230.90117284,yield
SSP1-2.6,97,Prey,127237.973061728,yield
SSP1-2.6,98,Prey,127956.543246914,yield
SSP1-2.6,99,Prey,131916.75437037,yield
SSP1-2.6,100,Prey,128284.531283951,yield
SSP1-2.6,1,Predator,425666.354209877,yield
SSP1-2.6,2,Predator,429779.062012347,yield
SSP1-2.6,3,Predator,429488.760691357,yield
SSP1-2.6,4,Predator,428350.636679012,yield
SSP1-2.6,5,Predator,425653.142806173,yield
SSP1-2.6,6,Predator,430671.068024692,yield
SSP1-2.6,7,Predator,434485.93274074,yield
SSP1-2.6,8,Predator,427879.936506172,yield
SSP1-2.6,9,Predator,431768.880901234,yield
SSP1-2.6,10,Predator,426500.796975308,yield
SSP1-2.6,11,Predator,431829.869166667,yield
SSP1-2.6,12,Predator,429913.18317284,yield
SSP1-2.6,13,Predator,429442.316444444,yield
SSP1-2.6,14,Predator,424942.057030864,yield
SSP1-2.6,15,Predator,427159.428851852,yield
SSP1-2.6,16,Predator,432018.303218518,yield
SSP1-2.6,17,Predator,441723.49091358,yield
SSP1-2.6,18,Predator,427206.580530864,yield
SSP1-2.6,19,Predator,432556.511367901,yield
SSP1-2.6,20,Predator,435116.797679012,yield
SSP1-2.6,21,Predator,435997.586604938,yield
SSP1-2.6,22,Predator,437229.017160494,yield
SSP1-2.6,23,Predator,425178.204938271,yield
SSP1-2.6,24,Predator,434188.233024692,yield
SSP1-2.6,25,Predator,428441.861296296,yield
SSP1-2.6,26,Predator,441668.154790124,yield
SSP1-2.6,27,Predator,434254.398537038,yield
SSP1-2.6,28,Predator,428922.873938272,yield
SSP1-2.6,29,Predator,437996.667358025,yield
SSP1-2.6,30,Predator,437116.182037037,yield
SSP1-2.6,31,Predator,430189.230197531,yield
SSP1-2.6,32,Predator,436727.11145679,yield
SSP1-2.6,33,Predator,436923.375074074,yield
SSP1-2.6,34,Predator,435881.755555556,yield
SSP1-2.6,35,Predator,436317.219679012,yield
SSP1-2.6,36,Predator,431409.830209877,yield
SSP1-2.6,37,Predator,424827.070185185,yield
SSP1-2.6,38,Predator,428686.040475308,yield
SSP1-2.6,39,Predator,428000.096191358,yield
SSP1-2.6,40,Predator,434909.115006173,yield
SSP1-2.6,41,Predator,444142.044061728,yield
SSP1-2.6,42,Predator,423732.296209876,yield
SSP1-2.6,43,Predator,430603.535209877,yield
SSP1-2.6,44,Predator,431529.924672839,yield
SSP1-2.6,45,Predator,430980.10671605,yield
SSP1-2.6,46,Predator,430388.39617284,yield
SSP1-2.6,47,Predator,430307.75834568,yield
SSP1-2.6,48,Predator,431955.354907408,yield
SSP1-2.6,49,Predator,437787.626061728,yield
SSP1-2.6,50,Predator,440783.711308642,yield
SSP1-2.6,51,Predator,431280.559691357,yield
SSP1-2.6,52,Predator,435174.046925927,yield
SSP1-2.6,53,Predator,433974.790024692,yield
SSP1-2.6,54,Predator,433936.99625926,yield
SSP1-2.6,55,Predator,445351.375370369,yield
SSP1-2.6,56,Predator,438876.019845679,yield
SSP1-2.6,57,Predator,428884.431351852,yield
SSP1-2.6,58,Predator,425468.353981482,yield
SSP1-2.6,59,Predator,441743.548740741,yield
SSP1-2.6,60,Predator,434925.270012346,yield
SSP1-2.6,61,Predator,434639.553765432,yield
SSP1-2.6,62,Predator,438439.244716049,yield
SSP1-2.6,63,Predator,431399.892518519,yield
SSP1-2.6,64,Predator,436004.794154322,yield
SSP1-2.6,65,Predator,430148.805975309,yield
SSP1-2.6,66,Predator,429448.898160494,yield
SSP1-2.6,67,Predator,422932.374790124,yield
SSP1-2.6,68,Predator,441766.565358025,yield
SSP1-2.6,69,Predator,434247.653481481,yield
SSP1-2.6,70,Predator,432957.70480247,yield
SSP1-2.6,71,Predator,436489.515049383,yield
SSP1-2.6,72,Predator,436215.122864198,yield
SSP1-2.6,73,Predator,427479.135851852,yield
SSP1-2.6,74,Predator,437254.811432099,yield
SSP1-2.6,75,Predator,431882.911259259,yield
SSP1-2.6,76,Predator,442211.56437037,yield
SSP1-2.6,77,Predator,429236.766382716,yield
SSP1-2.6,78,Predator,429969.155160494,yield
SSP1-2.6,79,Predator,428740.197135802,yield
SSP1-2.6,80,Predator,434514.675296297,yield
SSP1-2.6,81,Predator,429368.718462963,yield
SSP1-2.6,82,Predator,426964.360061728,yield
SSP1-2.6,83,Predator,433576.895592593,yield
SSP1-2.6,84,Predator,432127.897518519,yield
SSP1-2.6,85,Predator,432021.084111112,yield
SSP1-2.6,86,Predator,435628.32762963,yield
SSP1-2.6,87,Predator,439266.804444445,yield
SSP1-2.6,88,Predator,434315.883691358,yield
SSP1-2.6,89,Predator,436102.279481482,yield
SSP1-2.6,90,Predator,422539.116234568,yield
SSP1-2.6,91,Predator,426343.463049383,yield
SSP1-2.6,92,Predator,433830.759364198,yield
SSP1-2.6,93,Predator,435558.214648148,yield
SSP1-2.6,94,Predator,427715.877962963,yield
SSP1-2.6,95,Predator,439094.47004321,yield
SSP1-2.6,96,Predator,429613.018333333,yield
SSP1-2.6,97,Predator,433206.469777778,yield
SSP1-2.6,98,Predator,434780.624876543,yield
SSP1-2.6,99,Predator,434241.54667284,yield
SSP1-2.6,100,Predator,438369.613135803,yield
SSP1-2.6,1,Invertebrate,329103.199839506,yield
SSP1-2.6,2,Invertebrate,329272.857901234,yield
SSP1-2.6,3,Invertebrate,328566.202012346,yield
SSP1-2.6,4,Invertebrate,333329.623382716,yield
SSP1-2.6,5,Invertebrate,324711.334308642,yield
SSP1-2.6,6,Invertebrate,336124.542259259,yield
SSP1-2.6,7,Invertebrate,336553.760382716,yield
SSP1-2.6,8,Invertebrate,334622.285728395,yield
SSP1-2.6,9,Invertebrate,333676.376703703,yield
SSP1-2.6,10,Invertebrate,326910.164185185,yield
SSP1-2.6,11,Invertebrate,339196.588345679,yield
SSP1-2.6,12,Invertebrate,345651.450395061,yield
SSP1-2.6,13,Invertebrate,327173.888469136,yield
SSP1-2.6,14,Invertebrate,335517.306283951,yield
SSP1-2.6,15,Invertebrate,328931.642728396,yield
SSP1-2.6,16,Invertebrate,334605.232567901,yield
SSP1-2.6,17,Invertebrate,342034.989901235,yield
SSP1-2.6,18,Invertebrate,333170.910864198,yield
SSP1-2.6,19,Invertebrate,332147.321012346,yield
SSP1-2.6,20,Invertebrate,333055.355345679,yield
SSP1-2.6,21,Invertebrate,330159.564395062,yield
SSP1-2.6,22,Invertebrate,339151.774777778,yield
SSP1-2.6,23,Invertebrate,324212.903567901,yield
SSP1-2.6,24,Invertebrate,332276.342888889,yield
SSP1-2.6,25,Invertebrate,327867.012444444,yield
SSP1-2.6,26,Invertebrate,334400.760037038,yield
SSP1-2.6,27,Invertebrate,324596.728851852,yield
SSP1-2.6,28,Invertebrate,327481.738333334,yield
SSP1-2.6,29,Invertebrate,326172.617691358,yield
SSP1-2.6,30,Invertebrate,330826.132259259,yield
SSP1-2.6,31,Invertebrate,320968.80254321,yield
SSP1-2.6,32,Invertebrate,327650.835864198,yield
SSP1-2.6,33,Invertebrate,337148.077395061,yield
SSP1-2.6,34,Invertebrate,332253.75154321,yield
SSP1-2.6,35,Invertebrate,330840.509839506,yield
SSP1-2.6,36,Invertebrate,329186.095839506,yield
SSP1-2.6,37,Invertebrate,337311.525728395,yield
SSP1-2.6,38,Invertebrate,341851.823641975,yield
SSP1-2.6,39,Invertebrate,331174.548395062,yield
SSP1-2.6,40,Invertebrate,332679.145185185,yield
SSP1-2.6,41,Invertebrate,340124.678790123,yield
SSP1-2.6,42,Invertebrate,321675.294271605,yield
SSP1-2.6,43,Invertebrate,333578.984530864,yield
SSP1-2.6,44,Invertebrate,330801.446641975,yield
SSP1-2.6,45,Invertebrate,341143.599604939,yield
SSP1-2.6,46,Invertebrate,328923.232148148,yield
SSP1-2.6,47,Invertebrate,325423.232493827,yield
SSP1-2.6,48,Invertebrate,327971.070641976,yield
SSP1-2.6,49,Invertebrate,330979.042185185,yield
SSP1-2.6,50,Invertebrate,334887.141333334,yield
SSP1-2.6,51,Invertebrate,335430.671172839,yield
SSP1-2.6,52,Invertebrate,338688.244753086,yield
SSP1-2.6,53,Invertebrate,333748.20517284,yield
SSP1-2.6,54,Invertebrate,325422.446111111,yield
SSP1-2.6,55,Invertebrate,334706.622580247,yield
SSP1-2.6,56,Invertebrate,327297.967802469,yield
SSP1-2.6,57,Invertebrate,326782.38508642,yield
SSP1-2.6,58,Invertebrate,346462.117901235,yield
SSP1-2.6,59,Invertebrate,344783.054876543,yield
SSP1-2.6,60,Invertebrate,333508.350555555,yield
SSP1-2.6,61,Invertebrate,323571.122419753,yield
SSP1-2.6,62,Invertebrate,323590.808296296,yield
SSP1-2.6,63,Invertebrate,331067.749962963,yield
SSP1-2.6,64,Invertebrate,338750.69634568,yield
SSP1-2.6,65,Invertebrate,327235.118839506,yield
SSP1-2.6,66,Invertebrate,331536.651962963,yield
SSP1-2.6,67,Invertebrate,333513.55728395,yield
SSP1-2.6,68,Invertebrate,332351.934864197,yield
SSP1-2.6,69,Invertebrate,340160.799901235,yield
SSP1-2.6,70,Invertebrate,345905.720419753,yield
SSP1-2.6,71,Invertebrate,330773.85962963,yield
SSP1-2.6,72,Invertebrate,334294.364728395,yield
SSP1-2.6,73,Invertebrate,333847.034530864,yield
SSP1-2.6,74,Invertebrate,328623.407061729,yield
SSP1-2.6,75,Invertebrate,330070.816604939,yield
SSP1-2.6,76,Invertebrate,333164.150135803,yield
SSP1-2.6,77,Invertebrate,344075.559358024,yield
SSP1-2.6,78,Invertebrate,338635.669,yield
SSP1-2.6,79,Invertebrate,337548.093765432,yield
SSP1-2.6,80,Invertebrate,337727.51771605,yield
SSP1-2.6,81,Invertebrate,329184.922790124,yield
SSP1-2.6,82,Invertebrate,328083.086185185,yield
SSP1-2.6,83,Invertebrate,330600.138839506,yield
SSP1-2.6,84,Invertebrate,334266.727641975,yield
SSP1-2.6,85,Invertebrate,327646.866777778,yield
SSP1-2.6,86,Invertebrate,340062.300481482,yield
SSP1-2.6,87,Invertebrate,338019.910703703,yield
SSP1-2.6,88,Invertebrate,331669.090777778,yield
SSP1-2.6,89,Invertebrate,335948.11454321,yield
SSP1-2.6,90,Invertebrate,329750.506691359,yield
SSP1-2.6,91,Invertebrate,327036.263703704,yield
SSP1-2.6,92,Invertebrate,347581.81891358,yield
SSP1-2.6,93,Invertebrate,327515.005358024,yield
SSP1-2.6,94,Invertebrate,333557.419283951,yield
SSP1-2.6,95,Invertebrate,339753.832604938,yield
SSP1-2.6,96,Invertebrate,339724.477654321,yield
SSP1-2.6,97,Invertebrate,338421.420493827,yield
SSP1-2.6,98,Invertebrate,343558.514222222,yield
SSP1-2.6,99,Invertebrate,334373.699555556,yield
SSP1-2.6,100,Invertebrate,335634.439753086,yield
SSP1-2.6,1,Mid-trophic species,567142.081593828,yield
SSP1-2.6,2,Mid-trophic species,543914.219912715,yield
SSP1-2.6,3,Mid-trophic species,543740.080298149,yield
SSP1-2.6,4,Mid-trophic species,554793.731344815,yield
SSP1-2.6,5,Mid-trophic species,556482.065825309,yield
SSP1-2.6,6,Mid-trophic species,550174.569977283,yield
SSP1-2.6,7,Mid-trophic species,534650.515097408,yield
SSP1-2.6,8,Mid-trophic species,549821.669389753,yield
SSP1-2.6,9,Mid-trophic species,557150.522145062,yield
SSP1-2.6,10,Mid-trophic species,555343.263128765,yield
SSP1-2.6,11,Mid-trophic species,543159.537687408,yield
SSP1-2.6,12,Mid-trophic species,546756.195566667,yield
SSP1-2.6,13,Mid-trophic species,549309.758879877,yield
SSP1-2.6,14,Mid-trophic species,547861.980624322,yield
SSP1-2.6,15,Mid-trophic species,546965.397467901,yield
SSP1-2.6,16,Mid-trophic species,547671.098279876,yield
SSP1-2.6,17,Mid-trophic species,544377.829115802,yield
SSP1-2.6,18,Mid-trophic species,551227.70424358,yield
SSP1-2.6,19,Mid-trophic species,549077.455071851,yield
SSP1-2.6,20,Mid-trophic species,538011.44568358,yield
SSP1-2.6,21,Mid-trophic species,554913.355126419,yield
SSP1-2.6,22,Mid-trophic species,541083.462147778,yield
SSP1-2.6,23,Mid-trophic species,559879.50957716,yield
SSP1-2.6,24,Mid-trophic species,535551.443677408,yield
SSP1-2.6,25,Mid-trophic species,549477.733348024,yield
SSP1-2.6,26,Mid-trophic species,537146.546801729,yield
SSP1-2.6,27,Mid-trophic species,548270.437774322,yield
SSP1-2.6,28,Mid-trophic species,549970.694747902,yield
SSP1-2.6,29,Mid-trophic species,555795.776054815,yield
SSP1-2.6,30,Mid-trophic species,552285.312516791,yield
SSP1-2.6,31,Mid-trophic species,559289.640095322,yield
SSP1-2.6,32,Mid-trophic species,558517.478641852,yield
SSP1-2.6,33,Mid-trophic species,544554.300106791,yield
SSP1-2.6,34,Mid-trophic species,528702.942967284,yield
SSP1-2.6,35,Mid-trophic species,548439.980308889,yield
SSP1-2.6,36,Mid-trophic species,543594.48203321,yield
SSP1-2.6,37,Mid-trophic species,545417.997426543,yield
SSP1-2.6,38,Mid-trophic species,543545.593768024,yield
SSP1-2.6,39,Mid-trophic species,564174.137351111,yield
SSP1-2.6,40,Mid-trophic species,543622.055290988,yield
SSP1-2.6,41,Mid-trophic species,547651.942419383,yield
SSP1-2.6,42,Mid-trophic species,564640.397727161,yield
SSP1-2.6,43,Mid-trophic species,545562.866503704,yield
SSP1-2.6,44,Mid-trophic species,554115.222473952,yield
SSP1-2.6,45,Mid-trophic species,565106.274062716,yield
SSP1-2.6,46,Mid-trophic species,547757.922754444,yield
SSP1-2.6,47,Mid-trophic species,549275.051030124,yield
SSP1-2.6,48,Mid-trophic species,559302.246430988,yield
SSP1-2.6,49,Mid-trophic species,559401.324425679,yield
SSP1-2.6,50,Mid-trophic species,543794.57038037,yield
SSP1-2.6,51,Mid-trophic species,538604.753807531,yield
SSP1-2.6,52,Mid-trophic species,550404.365388025,yield
SSP1-2.6,53,Mid-trophic species,554026.364857284,yield
SSP1-2.6,54,Mid-trophic species,544678.451358889,yield
SSP1-2.6,55,Mid-trophic species,532932.568343333,yield
SSP1-2.6,56,Mid-trophic species,547451.104578395,yield
SSP1-2.6,57,Mid-trophic species,536521.911496667,yield
SSP1-2.6,58,Mid-trophic species,541449.714521112,yield
SSP1-2.6,59,Mid-trophic species,544520.957453704,yield
SSP1-2.6,60,Mid-trophic species,544488.359169753,yield
SSP1-2.6,61,Mid-trophic species,562635.781016914,yield
SSP1-2.6,62,Mid-trophic species,546100.992728765,yield
SSP1-2.6,63,Mid-trophic species,549575.171394568,yield
SSP1-2.6,64,Mid-trophic species,536891.249888765,yield
SSP1-2.6,65,Mid-trophic species,550766.163439507,yield
SSP1-2.6,66,Mid-trophic species,558033.519799382,yield
SSP1-2.6,67,Mid-trophic species,561006.053195309,yield
SSP1-2.6,68,Mid-trophic species,554455.609640248,yield
SSP1-2.6,69,Mid-trophic species,542993.601691235,yield
SSP1-2.6,70,Mid-trophic species,545137.006787038,yield
SSP1-2.6,71,Mid-trophic species,559299.627808766,yield
SSP1-2.6,72,Mid-trophic species,564953.483274568,yield
SSP1-2.6,73,Mid-trophic species,555704.921816544,yield
SSP1-2.6,74,Mid-trophic species,556900.974605555,yield
SSP1-2.6,75,Mid-trophic species,536232.152079136,yield
SSP1-2.6,76,Mid-trophic species,533793.306789137,yield
SSP1-2.6,77,Mid-trophic species,545053.558467655,yield
SSP1-2.6,78,Mid-trophic species,553666.404277778,yield
SSP1-2.6,79,Mid-trophic species,549957.331123087,yield
SSP1-2.6,80,Mid-trophic species,558845.801291851,yield
SSP1-2.6,81,Mid-trophic species,540856.168528395,yield
SSP1-2.6,82,Mid-trophic species,551300.03322,yield
SSP1-2.6,83,Mid-trophic species,547342.840861728,yield
SSP1-2.6,84,Mid-trophic species,551717.523785679,yield
SSP1-2.6,85,Mid-trophic species,551176.029130247,yield
SSP1-2.6,86,Mid-trophic species,536153.431608641,yield
SSP1-2.6,87,Mid-trophic species,551410.871944444,yield
SSP1-2.6,88,Mid-trophic species,545800.239559135,yield
SSP1-2.6,89,Mid-trophic species,549046.840589136,yield
SSP1-2.6,90,Mid-trophic species,552281.858695433,yield
SSP1-2.6,91,Mid-trophic species,538429.268300123,yield
SSP1-2.6,92,Mid-trophic species,546121.736880247,yield
SSP1-2.6,93,Mid-trophic species,550725.460739753,yield
SSP1-2.6,94,Mid-trophic species,551422.160342222,yield
SSP1-2.6,95,Mid-trophic species,533300.175501975,yield
SSP1-2.6,96,Mid-trophic species,558176.069106666,yield
SSP1-2.6,97,Mid-trophic species,542052.579563827,yield
SSP1-2.6,98,Mid-trophic species,533827.78943247,yield
SSP1-2.6,99,Mid-trophic species,537634.620714322,yield
SSP1-2.6,100,Mid-trophic species,539165.076070988,yield
SSP5-8.5,1,Prey,110061.442049383,yield
SSP5-8.5,2,Prey,115945.486320988,yield
SSP5-8.5,3,Prey,114403.516802469,yield
SSP5-8.5,4,Prey,116729.346876543,yield
SSP5-8.5,5,Prey,112592.765395062,yield
SSP5-8.5,6,Prey,117343.475123457,yield
SSP5-8.5,7,Prey,112279.405061728,yield
SSP5-8.5,8,Prey,115694.911123457,yield
SSP5-8.5,9,Prey,119166.662975309,yield
SSP5-8.5,10,Prey,118923.573802469,yield
SSP5-8.5,11,Prey,114401.61762963,yield
SSP5-8.5,12,Prey,115735.914802469,yield
SSP5-8.5,13,Prey,114281.876222222,yield
SSP5-8.5,14,Prey,118545.484814815,yield
SSP5-8.5,15,Prey,117090.672604938,yield
SSP5-8.5,16,Prey,111580.746259259,yield
SSP5-8.5,17,Prey,118581.658358025,yield
SSP5-8.5,18,Prey,111233.065740741,yield
SSP5-8.5,19,Prey,117921.236333333,yield
SSP5-8.5,20,Prey,112177.061851852,yield
SSP5-8.5,21,Prey,116234.529024691,yield
SSP5-8.5,22,Prey,121299.346777778,yield
SSP5-8.5,23,Prey,113170.103185185,yield
SSP5-8.5,24,Prey,113738.348246914,yield
SSP5-8.5,25,Prey,115803.427259259,yield
SSP5-8.5,26,Prey,115297.63045679,yield
SSP5-8.5,27,Prey,116714.230358025,yield
SSP5-8.5,28,Prey,116411.605876543,yield
SSP5-8.5,29,Prey,116519.460493827,yield
SSP5-8.5,30,Prey,120783.926407407,yield
SSP5-8.5,31,Prey,114338.156814815,yield
SSP5-8.5,32,Prey,115193.259901235,yield
SSP5-8.5,33,Prey,112254.853148148,yield
SSP5-8.5,34,Prey,115950.420580247,yield
SSP5-8.5,35,Prey,111249.345395062,yield
SSP5-8.5,36,Prey,117344.155246914,yield
SSP5-8.5,37,Prey,118476.17145679,yield
SSP5-8.5,38,Prey,112394.541654321,yield
SSP5-8.5,39,Prey,115072.391234568,yield
SSP5-8.5,40,Prey,114128.227049383,yield
SSP5-8.5,41,Prey,116304.483061728,yield
SSP5-8.5,42,Prey,115390.838259259,yield
SSP5-8.5,43,Prey,111695.854604938,yield
SSP5-8.5,44,Prey,118515.19491358,yield
SSP5-8.5,45,Prey,111908.239148148,yield
SSP5-8.5,46,Prey,115568.126419753,yield
SSP5-8.5,47,Prey,112711.156765432,yield
SSP5-8.5,48,Prey,117025.971864198,yield
SSP5-8.5,49,Prey,127002.605740741,yield
SSP5-8.5,50,Prey,114594.010740741,yield
SSP5-8.5,51,Prey,119287.627345679,yield
SSP5-8.5,52,Prey,115209.39437037,yield
SSP5-8.5,53,Prey,114913.678728395,yield
SSP5-8.5,54,Prey,109455.977679012,yield
SSP5-8.5,55,Prey,117247.639777778,yield
SSP5-8.5,56,Prey,112325.605,yield
SSP5-8.5,57,Prey,119078.386098765,yield
SSP5-8.5,58,Prey,119193.672148148,yield
SSP5-8.5,59,Prey,119128.104962963,yield
SSP5-8.5,60,Prey,111568.235703704,yield
SSP5-8.5,61,Prey,116020.229419753,yield
SSP5-8.5,62,Prey,117985.353555556,yield
SSP5-8.5,63,Prey,115253.442530864,yield
SSP5-8.5,64,Prey,111850.292901235,yield
SSP5-8.5,65,Prey,119040.713962963,yield
SSP5-8.5,66,Prey,111775.84137037,yield
SSP5-8.5,67,Prey,118273.052691358,yield
SSP5-8.5,68,Prey,116608.373728395,yield
SSP5-8.5,69,Prey,121739.256703704,yield
SSP5-8.5,70,Prey,119701.478123457,yield
SSP5-8.5,71,Prey,118048.448197531,yield
SSP5-8.5,72,Prey,113306.371654321,yield
SSP5-8.5,73,Prey,120481.388851852,yield
SSP5-8.5,74,Prey,111353.720308642,yield
SSP5-8.5,75,Prey,112779.072839506,yield
SSP5-8.5,76,Prey,110814.050432099,yield
SSP5-8.5,77,Prey,116938.874283951,yield
SSP5-8.5,78,Prey,121407.62037037,yield
SSP5-8.5,79,Prey,117854.479024691,yield
SSP5-8.5,80,Prey,112177.157,yield
SSP5-8.5,81,Prey,110219.125790123,yield
SSP5-8.5,82,Prey,115030.080592593,yield
SSP5-8.5,83,Prey,112479.166160494,yield
SSP5-8.5,84,Prey,111778.865407407,yield
SSP5-8.5,85,Prey,116729.206135802,yield
SSP5-8.5,86,Prey,110949.441222222,yield
SSP5-8.5,87,Prey,115182.68637037,yield
SSP5-8.5,88,Prey,114190.111172839,yield
SSP5-8.5,89,Prey,115762.398827161,yield
SSP5-8.5,90,Prey,122727.946567901,yield
SSP5-8.5,91,Prey,116311.036654321,yield
SSP5-8.5,92,Prey,121605.634,yield
SSP5-8.5,93,Prey,114321.418753086,yield
SSP5-8.5,94,Prey,116851.143876543,yield
