scenario,run,species,latin,group,species_order,biomass,yield
SSP5-8.5,73,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,909880.469012346,157129.868259259
SSP5-8.5,74,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,940970.034197531,162102.961358025
SSP5-8.5,75,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,980278.109506173,168416.446074074
SSP5-8.5,76,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,975711.82308642,167036.065296296
SSP5-8.5,77,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,955246.468024692,164276.64308642
SSP5-8.5,78,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,927770.632222222,159350.204888889
SSP5-8.5,79,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,912514.10308642,157866.177691358
SSP5-8.5,80,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,922724.011358025,158271.625987654
SSP5-8.5,81,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,985449.038641975,168491.418320988
SSP5-8.5,82,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,917824.903950617,157092.305308642
SSP5-8.5,83,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,949375.117777778,162652.306975309
SSP5-8.5,84,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,920410.491851852,158375.05962963
SSP5-8.5,85,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,898238.650864197,155063.459382716
SSP5-8.5,86,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,930383.914814815,160207.538209877
SSP5-8.5,87,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,912100.575061728,157145.33917284
SSP5-8.5,88,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,915739.148888889,157551.254604938
SSP5-8.5,89,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,931479.94037037,160519.163888889
SSP5-8.5,90,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,969133.633209877,165482.558987654
SSP5-8.5,91,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,937712.471975309,161031.99708642
SSP5-8.5,92,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,910644.694567901,156140.878333333
SSP5-8.5,93,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,957483.402098766,164189.280691358
SSP5-8.5,94,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,903756.041111111,155404.912938272
SSP5-8.5,95,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,921198.199259259,158876.564345679
SSP5-8.5,96,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,883310.363703704,152962.301061728
SSP5-8.5,97,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,886728.369135802,152900.914814815
SSP5-8.5,98,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,914124.338395062,157111.084679012
SSP5-8.5,99,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,883242.95345679,151854.345777778
SSP5-8.5,100,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,920606.234320988,158107.454358025
SSP5-8.5,1,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254444.452592593,87070.3868395062
SSP5-8.5,2,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259925.961432099,88663.9283580247
SSP5-8.5,3,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273789.948024692,92506.9191234568
SSP5-8.5,4,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271286.81308642,91960.882074074
SSP5-8.5,5,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259179.491851852,87575.3423950617
SSP5-8.5,6,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259897.107296296,87928.1477283951
SSP5-8.5,7,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281688.942160494,95880.1781728395
SSP5-8.5,8,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,264952.95037037,90155.8532098765
SSP5-8.5,9,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260054.58945679,88111.991654321
SSP5-8.5,10,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276251.844814815,93572.6187283951
SSP5-8.5,11,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258109.787530864,87965.1630740741
SSP5-8.5,12,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,259694.44017284,87833.5685432099
SSP5-8.5,13,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,279541.741111111,93923.3528395062
SSP5-8.5,14,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246554.538148148,84588.6293703704
SSP5-8.5,15,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,293010.139382716,98838.0705555556
SSP5-8.5,16,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,294473.897530864,99254.6328765432
SSP5-8.5,17,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,280273.508148148,95095.5043950617
SSP5-8.5,18,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275203.747777778,92679.0089135803
SSP5-8.5,19,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273385.98054321,93862.6141728395
SSP5-8.5,20,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,261945.078518519,88490.4433703704
SSP5-8.5,21,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251477.514567901,85902.5623703704
SSP5-8.5,22,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246392.807407407,84182.9436296297
SSP5-8.5,23,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,279941.899617284,94139.5783703704
SSP5-8.5,24,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,252753.32362963,86326.6494074074
SSP5-8.5,25,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270914.707407407,91569.0045555555
SSP5-8.5,26,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,277620.754814815,93907.6588641975
SSP5-8.5,27,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258082.169753086,87391.6772469136
SSP5-8.5,28,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,277268.867098766,93292.5714567901
SSP5-8.5,29,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271999.805185185,92704.4532716049
SSP5-8.5,30,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,282111.935851852,94956.8937530864
SSP5-8.5,31,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257128.367481482,86824.9881111111
SSP5-8.5,32,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263052.791111111,88807.5814320988
SSP5-8.5,33,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,272336.058518519,91966.6790617284
SSP5-8.5,34,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260676.741604938,88712.1449753086
SSP5-8.5,35,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251732.603777778,85860.4733950618
SSP5-8.5,36,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254756.115938272,86554.1014197531
SSP5-8.5,37,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,280011.27,95632.1447777778
SSP5-8.5,38,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254039.141975309,86104.551
SSP5-8.5,39,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263078.67691358,89622.203617284
SSP5-8.5,40,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281087.934753086,95000.0500123457
SSP5-8.5,41,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246575.929382716,83744.8205185185
SSP5-8.5,42,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270885.281604938,92345.805345679
SSP5-8.5,43,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,273568.483753086,91864.6169382716
SSP5-8.5,44,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,288248.952962963,96995.5105802469
SSP5-8.5,45,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270156.754197531,91635.0828148148
SSP5-8.5,46,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,248556.638395062,84189.9701851852
SSP5-8.5,47,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275716.214567901,93514.7026049383
SSP5-8.5,48,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,257888.499259259,88335.7261481482
SSP5-8.5,49,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246373.365308642,83780.0194197531
SSP5-8.5,50,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,253512.369135802,86317.8223703704
SSP5-8.5,51,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268258.427160494,91260.6180864198
SSP5-8.5,52,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256557.353345679,86759.9321481481
SSP5-8.5,53,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263397.721358025,89557.4357901235
SSP5-8.5,54,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268623.393259259,92012.1403580247
SSP5-8.5,55,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,280976.773333333,94590.756037037
SSP5-8.5,56,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,253023.755308642,86353.5516790124
SSP5-8.5,57,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,256658.789135803,87284.6003580247
SSP5-8.5,58,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,277799.623259259,93531.8897160494
SSP5-8.5,59,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262944.249259259,89138.3315061728
SSP5-8.5,60,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,271647.032962963,91461.024691358
SSP5-8.5,61,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,260687.314567901,87648.4404197531
SSP5-8.5,62,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,269724.881728395,91246.1083703703
SSP5-8.5,63,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274099.232222222,92362.0148518519
SSP5-8.5,64,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265554.200666667,90188.0750123457
SSP5-8.5,65,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,285279.979506173,96249.8606666667
SSP5-8.5,66,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,248291.641790124,84691.4873209877
SSP5-8.5,67,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,284605.871975309,96085.6157037037
SSP5-8.5,68,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,278026.3,94179.096
SSP5-8.5,69,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,243206.355185185,82067.4666419754
SSP5-8.5,70,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,236686.556098766,80857.114691358
SSP5-8.5,71,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,258452.964074074,87933.4928148149
SSP5-8.5,72,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,262380.984938272,89072.2587654321
SSP5-8.5,73,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,263549.028283951,89460.7633703703
SSP5-8.5,74,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,276151.299876543,93827.1453950617
SSP5-8.5,75,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267412.945802469,90945.6567901235
SSP5-8.5,76,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,254645.859506173,86467.4324938272
SSP5-8.5,77,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265498.876419753,90468.2964074074
SSP5-8.5,78,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,288225.245123457,97602.5452098766
SSP5-8.5,79,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270909.12617284,92076.2744074074
SSP5-8.5,80,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,251229.874197531,85286.1731481482
SSP5-8.5,81,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265464.371975309,90612.8065679012
SSP5-8.5,82,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274882.105975309,92805.4818148148
SSP5-8.5,83,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,270245.734567901,92335.7284691358
SSP5-8.5,84,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274154.830049383,93185.7064691358
SSP5-8.5,85,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,250627.294851852,85638.6994691358
SSP5-8.5,86,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,265027.222592593,90117.003962963
SSP5-8.5,87,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,286471.442592593,96446.838925926
SSP5-8.5,88,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,268406.705925926,91231.628962963
SSP5-8.5,89,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,267540.282469136,90516.3960987654
SSP5-8.5,90,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,255271.041432099,86325.8337777778
SSP5-8.5,91,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,274753.726716049,92453.9836666667
SSP5-8.5,92,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,282010.624814815,95395.3279753087
SSP5-8.5,93,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,285968.213950617,96994.4685432099
SSP5-8.5,94,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,281505.97654321,95693.531691358
SSP5-8.5,95,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,283279.319382716,95758.4453209877
SSP5-8.5,96,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,246587.954444445,84977.9121975309
SSP5-8.5,97,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,275360.883641975,93254.3054320988
SSP5-8.5,98,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,278731.795555556,94193.4615802469
SSP5-8.5,99,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,249198.267703704,84504.9264567902
SSP5-8.5,100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,235941.593308642,80944.7209012346
SSP5-8.5,1,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,394524.684444445,87916.3967407408
SSP5-8.5,2,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,403163.799259259,89599.8340864198
SSP5-8.5,3,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,394792.074074074,88243.3852222222
SSP5-8.5,4,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,401808.458271605,89075.1469012346
SSP5-8.5,5,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,395081.134691358,88084.2212592592
SSP5-8.5,6,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,409956.738888889,91243.7003209877
SSP5-8.5,7,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,418807.215925926,92395.0087901235
SSP5-8.5,8,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,423167.670246914,93880.1205061728
SSP5-8.5,9,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,388765.078765432,86265.1075308642
SSP5-8.5,10,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,370267.87691358,82291.0801851852
SSP5-8.5,11,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,392767.204691358,87176.5876666667
SSP5-8.5,12,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,395031.938765432,87514.5945802469
SSP5-8.5,13,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,404504.710493827,89560.3812222223
SSP5-8.5,14,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,392655.180987654,87268.3164444445
SSP5-8.5,15,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,393324.740493827,87514.227308642
SSP5-8.5,16,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,411917.696666667,91266.4928765432
SSP5-8.5,17,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,420846.867407408,92780.2581234568
SSP5-8.5,18,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,394349.570493827,87918.8308765432
SSP5-8.5,19,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,413688.502098765,91556.5953703704
SSP5-8.5,20,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,413370.221111111,91989.7538271605
SSP5-8.5,21,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,409703.051604938,90474.7093209877
SSP5-8.5,22,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,418810.631851852,92976.1485185185
SSP5-8.5,23,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,403938.878888889,89582.6220864197
SSP5-8.5,24,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,397656.681975309,88563.332037037
SSP5-8.5,25,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,392859.815555556,87565.9494567901
SSP5-8.5,26,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,399396.160246914,89220.1082839507
SSP5-8.5,27,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,409905.011358025,90814.0554691358
SSP5-8.5,28,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,400718.461234568,89252.1305308642
SSP5-8.5,29,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,421318.587283951,93603.8082222222
SSP5-8.5,30,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,401669.094567901,88596.1622098766
SSP5-8.5,31,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,396469.81037037,88101.6149876543
SSP5-8.5,32,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,403630.971481482,89552.5484567901
SSP5-8.5,33,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,398392.112839506,88860.9410617284
SSP5-8.5,34,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,383402.315802469,86196.4236296296
SSP5-8.5,35,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,399356.161975309,88616.3951234568
SSP5-8.5,36,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,404851.57345679,89700.6808148148
SSP5-8.5,37,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,396047.127530864,88407.9087530865
SSP5-8.5,38,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,391929.308271605,87008.3528518518
SSP5-8.5,39,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,409796.894691358,90931.5303950617
SSP5-8.5,40,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,389385.244444444,86884.4565802469
SSP5-8.5,41,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,401154.4,88853.1631234568
SSP5-8.5,42,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,385511.818395062,86306.9116172839
SSP5-8.5,43,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,385002.913209877,86237.9741358025
SSP5-8.5,44,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,424822.947037037,94064.6249382717
SSP5-8.5,45,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,421977.771975309,93514.4585061729
SSP5-8.5,46,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,408023.594814815,90184.0329259259
SSP5-8.5,47,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,395429.248148148,87958.4690617284
SSP5-8.5,48,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,405917.159259259,90242.6617407408
SSP5-8.5,49,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,396051.820123457,88355.3707777778
SSP5-8.5,50,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,402176.613703704,89608.9069876543
SSP5-8.5,51,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,403291.343209877,89907.5409506173
SSP5-8.5,52,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,406259.000493827,90669.1126419753
SSP5-8.5,53,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,382220.559012346,86087.5020987655
SSP5-8.5,54,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,381585.425185185,84976.0802592593
SSP5-8.5,55,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,398891.037530864,88356.5957777778
SSP5-8.5,56,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,403734.758148148,89718.0390123457
SSP5-8.5,57,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,398708.874320988,88692.5320987655
