scenario,run,PC1,PC2,PC3,PC4,PC5
SSP1-2.6,16,-0.406331822348589,1.38022935680121,0.42593915486158,-0.332047297973943,-0.184051299188309
SSP1-2.6,17,-0.312178681660949,-0.739514494572436,0.702338431909942,0.0182951332949439,-0.167440308355576
SSP1-2.6,18,-0.409253336055856,2.34376312388041,0.189119330763975,-0.319185072818533,-0.372188933488487
SSP1-2.6,19,-1.20163090178439,-0.811981282699988,-0.74927420921834,-0.541484984411337,-0.048628381110611
SSP1-2.6,20,-1.15304148107546,0.670247654868824,0.89530578858459,-1.06301286371175,-0.121090071180704
SSP1-2.6,21,0.0311937228683553,0.586809350479062,0.289810252746119,0.326998161895279,0.0362709216896852
SSP1-2.6,22,-0.844686927720125,1.01659914770056,0.998560675717193,-0.745151485182152,-0.301211556409148
SSP1-2.6,23,-1.22671002030736,0.236845970964758,-1.25270325927041,-0.311034301503442,0.114571521501276
SSP1-2.6,24,-1.15349102542413,0.557376868342292,0.485595423004961,-1.00856230610749,0.0410266501596577
SSP1-2.6,25,-0.449377578707684,1.81038812381974,0.0744751583106257,-0.258319404571431,-0.0219525051199779
SSP1-2.6,26,-0.75953115996533,-0.486819013362955,0.771380168769653,-0.512801657033496,-0.0583070867086985
SSP1-2.6,27,-0.913107014517291,-0.136068860921811,-0.127338691022011,-0.409535316288561,0.0674434967940872
SSP1-2.6,28,-0.211293325585084,1.39172172342198,-0.124224901945667,-0.0879838920931234,0.250195704235946
SSP1-2.6,29,-0.563106786975571,-0.153445687823673,0.610156644224011,-0.0362551692497351,0.366287205137015
SSP1-2.6,30,-1.1225126809628,-0.786849603778325,-0.135534009013011,-0.314332145858663,-0.175735614455784
SSP1-2.6,31,-1.46769451303851,-0.269761792950531,-0.915414340297585,-0.544952844684379,0.108577860191487
SSP1-2.6,32,-0.842594889706455,-0.307652276740382,0.0267650355875766,-0.0776653534288664,-0.0216284755770521
SSP1-2.6,33,-0.739514464127913,-0.475246617056438,-0.546970962036955,-0.215900559311286,-0.263374838727154
SSP1-2.6,34,-1.32723112833975,0.618664407156232,1.4351204332139,-1.32702180331703,0.220539608194909
SSP1-2.6,35,-0.886300098680253,0.446674892902843,0.473978406789048,-0.414716745288698,-0.192717492613808
SSP1-2.6,36,-1.29953500605976,-0.678446752406711,-1.16643201566663,-0.78528004684485,0.0175859295435424
SSP1-2.6,37,-0.498553056034556,1.69625074900003,-0.778025842456076,-0.615313012415394,-0.0279858319406355
SSP1-2.6,38,-0.742361849755705,-0.0729202168973187,-1.32482662234511,-0.604420697638668,-0.306406244631638
