scenario,run,species,latin,group,species_order,mean_tl
SSP5-8.5,25,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42136165432099
SSP5-8.5,26,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43005697407407
SSP5-8.5,27,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42660017037037
SSP5-8.5,28,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.4245560617284
SSP5-8.5,29,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42599825061728
SSP5-8.5,30,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42436773580247
SSP5-8.5,31,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42453861358025
SSP5-8.5,32,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42600643950617
SSP5-8.5,33,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42599553333333
SSP5-8.5,34,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42373533580247
SSP5-8.5,35,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42159874814815
SSP5-8.5,36,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42907291234568
SSP5-8.5,37,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42438257160494
SSP5-8.5,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.41665686666667
SSP5-8.5,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42789090617284
SSP5-8.5,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42411437160494
SSP5-8.5,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42654588641975
SSP5-8.5,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42369520123457
SSP5-8.5,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42520595308642
SSP5-8.5,44,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42659213950617
SSP5-8.5,45,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43058560864198
SSP5-8.5,46,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42243764814815
SSP5-8.5,47,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42064182469136
SSP5-8.5,48,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42318112345679
SSP5-8.5,49,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42598994197531
SSP5-8.5,50,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42288274938272
SSP5-8.5,51,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42792768641975
SSP5-8.5,52,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42596244444444
SSP5-8.5,53,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42645914814815
SSP5-8.5,54,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42854110987654
SSP5-8.5,55,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42005313333333
SSP5-8.5,56,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42466062345679
SSP5-8.5,57,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.4223481617284
SSP5-8.5,58,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42966709876543
SSP5-8.5,59,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42697284691358
SSP5-8.5,60,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42923390246914
SSP5-8.5,61,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42640449012346
SSP5-8.5,62,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42545634320988
SSP5-8.5,63,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42513061358025
SSP5-8.5,64,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42110390246914
SSP5-8.5,65,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42278361851852
SSP5-8.5,66,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42093559876543
SSP5-8.5,67,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42056094074074
SSP5-8.5,68,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.4289885654321
SSP5-8.5,69,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42703374814815
SSP5-8.5,70,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42626623333333
SSP5-8.5,71,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42992800740741
SSP5-8.5,72,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42231867777778
SSP5-8.5,73,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42950491358025
SSP5-8.5,74,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42487763580247
SSP5-8.5,75,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42346877407407
SSP5-8.5,76,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42193458024691
SSP5-8.5,77,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42682337901235
SSP5-8.5,78,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42427671111111
SSP5-8.5,79,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43409808518519
SSP5-8.5,80,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.41973900246914
SSP5-8.5,81,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42661760987654
SSP5-8.5,82,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42590587283951
SSP5-8.5,83,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42658967901235
SSP5-8.5,84,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42562208395062
SSP5-8.5,85,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42806810740741
SSP5-8.5,86,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42545126419753
SSP5-8.5,87,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42723614938272
SSP5-8.5,88,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42826637777778
SSP5-8.5,89,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42121612839506
SSP5-8.5,90,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42166376049383
SSP5-8.5,91,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42324105679012
SSP5-8.5,92,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42532094320988
SSP5-8.5,93,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.4267693691358
SSP5-8.5,94,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42906157901235
SSP5-8.5,95,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42387512098765
SSP5-8.5,96,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42305461111111
SSP5-8.5,97,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42637082716049
SSP5-8.5,98,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42142891234568
SSP5-8.5,99,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42406458641975
SSP5-8.5,100,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42022880987654
SSP5-8.5,1,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26725824814815
SSP5-8.5,2,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28003892716049
SSP5-8.5,3,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28040717407407
SSP5-8.5,4,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27149698024691
SSP5-8.5,5,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27277109259259
SSP5-8.5,6,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27867411481481
SSP5-8.5,7,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.2799459691358
SSP5-8.5,8,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27471533333333
SSP5-8.5,9,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.2709093345679
SSP5-8.5,10,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28137669382716
SSP5-8.5,11,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27981448518519
SSP5-8.5,12,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28048001111111
SSP5-8.5,13,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26922861234568
SSP5-8.5,14,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27893959382716
SSP5-8.5,15,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27739597654321
SSP5-8.5,16,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27283235432099
SSP5-8.5,17,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27656325555556
SSP5-8.5,18,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27740292592593
SSP5-8.5,19,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27128288518519
SSP5-8.5,20,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27515020123457
SSP5-8.5,21,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27717158518519
SSP5-8.5,22,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27907534444444
SSP5-8.5,23,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26707966666667
SSP5-8.5,24,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.2739420308642
SSP5-8.5,25,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27080354691358
SSP5-8.5,26,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.2754762654321
SSP5-8.5,27,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27170567407407
SSP5-8.5,28,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28006337407407
SSP5-8.5,29,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28138965555556
SSP5-8.5,30,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27600785802469
SSP5-8.5,31,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27397070987654
SSP5-8.5,32,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27208578024691
SSP5-8.5,33,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27361208518519
SSP5-8.5,34,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27432777777778
SSP5-8.5,35,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28348922839506
SSP5-8.5,36,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28129712839506
SSP5-8.5,37,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27435232345679
SSP5-8.5,38,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27179806790123
SSP5-8.5,39,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26951932345679
SSP5-8.5,40,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28325916790123
SSP5-8.5,41,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27416774938272
SSP5-8.5,42,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27560707037037
SSP5-8.5,43,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27253819876543
SSP5-8.5,44,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27549732098765
SSP5-8.5,45,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27927002592593
SSP5-8.5,46,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27255471728395
SSP5-8.5,47,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27107371358025
SSP5-8.5,48,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27240897654321
SSP5-8.5,49,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26944626419753
SSP5-8.5,50,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28581444567901
SSP5-8.5,51,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27111150123457
SSP5-8.5,52,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26981411111111
SSP5-8.5,53,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27115122962963
SSP5-8.5,54,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27275183703704
SSP5-8.5,55,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27282029135802
SSP5-8.5,56,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.2754566617284
SSP5-8.5,57,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26892613580247
SSP5-8.5,58,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26945848888889
SSP5-8.5,59,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27614621604938
SSP5-8.5,60,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27587739259259
SSP5-8.5,61,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27178168395062
SSP5-8.5,62,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28030599382716
SSP5-8.5,63,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27982360123457
SSP5-8.5,64,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28094613827161
SSP5-8.5,65,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27636273703704
SSP5-8.5,66,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28584914320988
SSP5-8.5,67,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27765466049383
SSP5-8.5,68,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27333322592593
SSP5-8.5,69,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27670261851852
SSP5-8.5,70,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27161154567901
SSP5-8.5,71,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27020271111111
SSP5-8.5,72,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26776736296296
SSP5-8.5,73,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27847468888889
SSP5-8.5,74,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27180188024691
SSP5-8.5,75,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27416524444444
SSP5-8.5,76,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27876005061728
SSP5-8.5,77,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27859480864198
SSP5-8.5,78,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26988338518519
SSP5-8.5,79,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27925361604938
SSP5-8.5,80,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27683139382716
SSP5-8.5,81,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27197494814815
SSP5-8.5,82,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27981248641975
SSP5-8.5,83,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27906152469136
SSP5-8.5,84,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27272653827161
SSP5-8.5,85,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27210611358025
SSP5-8.5,86,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27498166049383
SSP5-8.5,87,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27947190740741
SSP5-8.5,88,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27337055555556
SSP5-8.5,89,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27656430864198
SSP5-8.5,90,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26736345679012
SSP5-8.5,91,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28183675308642
SSP5-8.5,92,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27892074814815
SSP5-8.5,93,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27326803209877
SSP5-8.5,94,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27772909259259
SSP5-8.5,95,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26944254814815
SSP5-8.5,96,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27559222469136
SSP5-8.5,97,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28257082222222
SSP5-8.5,98,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27352218765432
SSP5-8.5,99,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27327404197531
SSP5-8.5,100,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28390367654321
SSP5-8.5,1,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15479067901235
SSP5-8.5,2,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15445168024691
SSP5-8.5,3,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15192228271605
SSP5-8.5,4,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15448090740741
SSP5-8.5,5,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15229309259259
SSP5-8.5,6,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15433312592593
SSP5-8.5,7,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.1528351654321
SSP5-8.5,8,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15438142098765
SSP5-8.5,9,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15369802345679
SSP5-8.5,10,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15100627037037
SSP5-8.5,11,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.1518919037037
SSP5-8.5,12,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15409487407407
SSP5-8.5,13,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15395033209877
SSP5-8.5,14,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15340930987654
SSP5-8.5,15,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15670014691358
SSP5-8.5,16,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15580129506173
SSP5-8.5,17,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.14811244444444
SSP5-8.5,18,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.14897340987654
SSP5-8.5,19,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15184895802469
SSP5-8.5,20,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15489576790123
SSP5-8.5,21,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15223680617284
SSP5-8.5,22,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15396247037037
SSP5-8.5,23,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.14736495555556
SSP5-8.5,24,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15357721728395
SSP5-8.5,25,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15643638888889
SSP5-8.5,26,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15728238888889
SSP5-8.5,27,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15426412716049
SSP5-8.5,28,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.1521817654321
SSP5-8.5,29,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15338441604938
SSP5-8.5,30,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15350478888889
SSP5-8.5,31,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15413331111111
SSP5-8.5,32,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15407272469136
SSP5-8.5,33,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15121615432099
SSP5-8.5,34,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15409352345679
SSP5-8.5,35,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15438639506173
SSP5-8.5,36,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15176724444444
SSP5-8.5,37,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15142066790123
SSP5-8.5,38,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15363585679012
SSP5-8.5,39,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15391950740741
SSP5-8.5,40,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15707917407407
SSP5-8.5,41,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15358841851852
SSP5-8.5,42,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15444238518519
SSP5-8.5,43,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15212357654321
SSP5-8.5,44,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15576447530864
SSP5-8.5,45,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15155954691358
SSP5-8.5,46,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15372239382716
SSP5-8.5,47,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15217680123457
SSP5-8.5,48,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15387097407407
SSP5-8.5,49,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15565541481481
SSP5-8.5,50,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15385806296296
SSP5-8.5,51,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15113191851852
SSP5-8.5,52,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.1521007
SSP5-8.5,53,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15547509135802
SSP5-8.5,54,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15299717407407
SSP5-8.5,55,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15287546049383
SSP5-8.5,56,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15392078024691
SSP5-8.5,57,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15184266296296
SSP5-8.5,58,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15472479135802
SSP5-8.5,59,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15250681728395
SSP5-8.5,60,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15213149012346
SSP5-8.5,61,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.1516678308642
SSP5-8.5,62,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.14993238024691
SSP5-8.5,63,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15779105925926
SSP5-8.5,64,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,2.15126543209877
